employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0001189,29,No,Travel_Rarely,Germany,Cologne,1075,Sales,5,3,Medical,1,1189,1,Male,18/03/2016,43,2,2,Sales Executive,2,Divorced,32703,29730,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9
EMP0001191,32,No,Travel_Rarely,United Kingdom,Birmingham,1059,Research & Development,2,3,Medical,1,1191,4,Male,12/04/2017,45,3,2,Research Scientist,2,Divorced,32241,29310,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
EMP0001193,49,No,Travel_Rarely,Germany,Cologne,503,Research & Development,16,3,Medical,1,1193,4,Female,15/05/2024,74,3,1,Laboratory Technician,1,Divorced,15312,13920,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
EMP0001194,38,No,Travel_Frequently,France,Toulouse,160,Research & Development,2,3,Medical,1,1194,4,Female,24/04/2022,42,2,1,Laboratory Technician,2,Single,4884,4440,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3
EMP0001195,47,No,Travel_Rarely,United Kingdom,Leeds,1328,Sales,2,4,Life Sciences,1,1195,2,Female,23/02/2023,47,4,4,Manager,2,Divorced,40425,36750,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
EMP0001198,20,No,Travel_Rarely,Netherlands,Utrecht,788,Sales,9,1,Life Sciences,1,1198,4,Male,14/09/2024,54,3,1,Sales Representative,1,Single,23991,21810,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2
EMP0001206,32,Yes,Travel_Rarely,Spain,Valencia,1365,Research & Development,2,4,Life Sciences,1,1206,4,Male,27/06/2025,95,3,1,Laboratory Technician,2,Single,41547,37770,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
EMP0001208,55,No,Travel_Rarely,Germany,Munich,1563,Research & Development,22,3,Technical Degree,1,1208,1,Male,22/05/2022,94,2,1,Research Scientist,2,Divorced,47553,43230,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
EMP0001211,33,No,Travel_Rarely,Germany,Berlin,289,Research & Development,21,3,Medical,1,1211,2,Male,22/08/2012,79,4,1,Laboratory Technician,2,Married,8811,8010,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
EMP0001226,45,No,Travel_Rarely,France,Nice,1090,Research & Development,28,2,Technical Degree,1,1226,4,Female,05/01/2005,48,2,5,Research Director,2,Single,33165,30150,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
EMP0001229,41,No,Non-Travel,Poland,Poznan,598,Human Resources,4,3,Human Resources,1,1229,3,Male,14/07/2023,60,1,2,Human Resources,2,Married,18216,16560,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
EMP0001230,40,No,Travel_Rarely,Germany,Berlin,400,Research & Development,8,2,Life Sciences,1,1230,2,Female,07/11/2025,92,3,5,Manufacturing Director,1,Married,12177,11070,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
EMP0001231,24,No,Travel_Rarely,Italy,Milan,548,Research & Development,29,1,Medical,1,1231,2,Male,24/04/2020,91,3,1,Laboratory Technician,1,Divorced,16698,15180,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2
EMP0001232,46,No,Travel_Rarely,United Kingdom,London,777,Research & Development,13,4,Life Sciences,1,1232,3,Male,02/10/2016,34,3,2,Healthcare Representative,2,Single,23661,21510,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
EMP0001235,47,No,Non-Travel,France,Toulouse,589,Sales,2,4,Marketing,1,1235,3,Male,27/02/2025,87,3,2,Sales Executive,2,Married,17919,16290,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
EMP0001237,36,Yes,Travel_Rarely,Italy,Rome,1579,Sales,13,5,Marketing,1,1237,2,Male,14/05/2024,96,2,2,Sales Executive,1,Divorced,48048,43680,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
EMP0001238,32,Yes,Travel_Rarely,France,Toulouse,1045,Sales,1,2,Life Sciences,1,1238,1,Male,14/04/2026,34,1,2,Sales Executive,2,Single,31812,28920,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
EMP0001239,23,No,Travel_Rarely,Netherlands,Utrecht,173,Research & Development,4,1,Medical,1,1239,3,Female,14/03/2023,51,3,1,Laboratory Technician,2,Single,5280,4800,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
EMP0001243,40,No,Travel_Rarely,Spain,Barcelona,662,Sales,7,4,Medical,1,1243,2,Male,12/04/2005,88,3,5,Manager,2,Single,20163,18330,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
EMP0001245,30,No,Travel_Frequently,Spain,Seville,1423,Research & Development,2,4,Technical Degree,1,1245,4,Female,28/11/2017,78,2,1,Research Scientist,1,Single,43296,39360,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
EMP0001250,29,Yes,Travel_Rarely,France,Paris,464,Sales,9,3,Marketing,1,1250,2,Female,03/03/2024,52,1,1,Sales Representative,2,Single,14124,12840,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
EMP0001252,30,No,Travel_Rarely,France,Lyon,1062,Sales,15,2,Marketing,1,1252,3,Male,22/03/2019,94,2,3,Sales Executive,1,Divorced,32307,29370,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
EMP0001254,33,No,Non-Travel,United Kingdom,Leeds,1391,Sales,2,3,Marketing,1,1254,4,Female,08/12/2015,62,3,2,Sales Executive,2,Single,42339,38490,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
EMP0001256,33,Yes,Travel_Rarely,Germany,Hamburg,228,Sales,16,3,Life Sciences,1,1256,1,Female,15/01/2026,74,3,3,Sales Executive,1,Single,6963,6330,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
EMP0001257,38,No,Travel_Frequently,United Kingdom,Manchester,644,Research & Development,2,2,Medical,1,1257,3,Female,11/02/2020,75,2,1,Laboratory Technician,2,Married,19602,17820,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
EMP0001259,29,No,Travel_Rarely,United Kingdom,Birmingham,640,Research & Development,4,3,Technical Degree,1,1259,4,Female,26/01/2025,91,2,1,Research Scientist,1,Divorced,19470,17700,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
EMP0001261,32,No,Non-Travel,Germany,Munich,1033,Research & Development,5,4,Technical Degree,1,1261,2,Male,10/10/2019,65,3,1,Research Scientist,2,Single,31449,28590,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
EMP0001264,42,No,Travel_Rarely,Germany,Hamburg,927,Research & Development,12,3,Medical,1,1264,2,Male,11/07/2021,57,3,1,Laboratory Technician,2,Divorced,28215,25650,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
EMP0001265,55,No,Travel_Rarely,United Kingdom,Birmingham,518,Research & Development,2,3,Medical,1,1265,3,Male,23/05/2025,60,2,5,Research Director,1,Married,15774,14340,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
EMP0001266,33,No,Non-Travel,United Kingdom,Edinburgh,840,Research & Development,4,3,Technical Degree,1,1266,4,Male,22/03/2017,90,3,2,Research Scientist,2,Divorced,25575,23250,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
EMP0001267,41,No,Travel_Rarely,Germany,Berlin,594,Research & Development,9,4,Life Sciences,1,1267,3,Male,03/09/2021,94,3,1,Laboratory Technician,1,Divorced,18084,16440,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
EMP0001272,21,Yes,Travel_Rarely,Italy,Turin,365,Sales,7,1,Marketing,1,1272,2,Male,26/01/2025,31,3,1,Sales Representative,2,Single,11121,10110,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
EMP0001274,22,Yes,Travel_Rarely,United Kingdom,Birmingham,1403,Research & Development,8,1,Medical,1,1274,3,Female,02/02/2025,79,3,1,Laboratory Technician,1,Married,42702,38820,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
EMP0001277,37,No,Travel_Rarely,United Kingdom,Manchester,638,Sales,9,2,Marketing,1,1277,2,Male,22/12/2021,46,2,2,Sales Executive,2,Married,19437,17670,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
EMP0001279,36,No,Travel_Rarely,United Kingdom,Edinburgh,1500,Research & Development,10,3,Life Sciences,1,1279,4,Male,01/12/2014,90,3,3,Healthcare Representative,1,Married,45639,41490,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
EMP0001280,44,Yes,Travel_Frequently,France,Nice,465,Research & Development,1,2,Medical,1,1280,3,Male,19/02/2021,99,3,1,Research Scientist,2,Divorced,14157,12870,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
EMP0001281,37,No,Travel_Rarely,France,Paris,1344,Human Resources,8,2,Other,1,1281,3,Male,10/09/2016,89,3,2,Human Resources,2,Divorced,40887,37170,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
EMP0001283,33,No,Travel_Rarely,France,Nice,940,Research & Development,8,4,Life Sciences,1,1283,4,Male,07/02/2016,90,4,1,Research Scientist,1,Married,28611,26010,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
EMP0001286,46,No,Non-Travel,France,Marseille,921,Sales,26,2,Life Sciences,1,1286,2,Male,13/04/2024,98,2,2,Sales Executive,2,Single,28017,25470,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
EMP0001287,40,No,Travel_Rarely,United Kingdom,Manchester,668,Research & Development,2,2,Life Sciences,1,1287,3,Female,19/10/2022,99,3,1,Laboratory Technician,1,Married,20328,18480,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
EMP0001288,42,No,Travel_Rarely,Germany,Hamburg,1223,Research & Development,13,3,Medical,1,1288,2,Male,25/11/2026,95,4,2,Healthcare Representative,1,Married,37224,33840,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
EMP0001290,38,No,Non-Travel,United Kingdom,Edinburgh,1449,Human Resources,2,3,Human Resources,1,1290,1,Male,20/06/2015,100,3,1,Human Resources,2,Divorced,44088,40080,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
EMP0001291,34,Yes,Travel_Frequently,Germany,Munich,253,Research & Development,9,4,Life Sciences,1,1291,4,Male,26/05/2019,93,3,2,Laboratory Technician,1,Married,7722,7020,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
EMP0001292,37,Yes,Travel_Rarely,United Kingdom,London,401,Research & Development,10,4,Medical,1,1292,4,Male,04/09/2016,58,3,5,Manufacturing Director,1,Single,12210,11100,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
EMP0001295,41,No,Travel_Rarely,Italy,Turin,484,Research & Development,5,3,Life Sciences,1,1295,2,Male,17/06/2023,85,4,2,Healthcare Representative,2,Single,14751,13410,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
EMP0001298,26,Yes,Travel_Rarely,United Kingdom,Manchester,998,Human Resources,20,2,Medical,1,1298,4,Female,04/12/2021,69,3,1,Human Resources,2,Married,30360,27600,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
EMP0001299,46,Yes,Travel_Rarely,France,Marseille,283,Research & Development,21,2,Medical,1,1299,4,Female,28/01/2017,66,3,2,Healthcare Representative,2,Married,8613,7830,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
EMP0001302,58,No,Non-Travel,Netherlands,Rotterdam,379,Sales,2,3,Medical,1,1302,2,Male,13/12/2010,52,3,4,Manager,2,Divorced,11550,10500,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
EMP0001304,47,No,Travel_Rarely,France,Toulouse,1085,Research & Development,4,3,Life Sciences,1,1304,3,Female,15/07/2004,92,2,5,Manufacturing Director,2,Divorced,33033,30030,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
EMP0001305,40,No,Travel_Rarely,Spain,Madrid,813,Research & Development,12,3,Life Sciences,1,1305,2,Female,23/02/2019,47,3,2,Healthcare Representative,1,Divorced,24750,22500,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
EMP0001307,31,No,Travel_Frequently,Spain,Bilbao,1220,Sales,7,4,Marketing,1,1307,1,Female,16/12/2023,68,3,3,Sales Executive,1,Married,37125,33750,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
EMP0001308,28,No,Travel_Rarely,Italy,Turin,1320,Research & Development,1,3,Medical,1,1308,3,Female,02/08/2023,67,3,1,Research Scientist,1,Married,40161,36510,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
EMP0001313,31,Yes,Travel_Rarely,France,Toulouse,389,Human Resources,18,5,Human Resources,1,1313,4,Male,18/07/2025,89,4,1,Human Resources,1,Married,11847,10770,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
EMP0001314,29,Yes,Travel_Rarely,Italy,Rome,379,Human Resources,13,3,Human Resources,1,1314,1,Male,25/08/2024,56,2,1,Human Resources,1,Divorced,11550,10500,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
EMP0001316,36,No,Travel_Rarely,France,Nice,466,Research & Development,2,4,Other,1,1316,4,Female,03/02/2025,73,3,2,Research Scientist,2,Married,14190,12900,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
EMP0001327,32,Yes,Travel_Rarely,United Kingdom,Manchester,449,Sales,2,4,Marketing,1,1327,3,Male,19/02/2024,82,2,2,Sales Executive,2,Single,13662,12420,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
EMP0001328,46,No,Travel_Rarely,Spain,Barcelona,1430,Sales,3,3,Technical Degree,1,1328,1,Female,16/07/2007,45,4,4,Sales Executive,1,Divorced,43527,39570,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
EMP0001330,29,No,Travel_Rarely,France,Toulouse,381,Human Resources,6,1,Medical,1,1330,4,Male,16/08/2025,87,2,1,Human Resources,2,Married,11616,10560,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
EMP0001332,48,No,Travel_Rarely,Spain,Bilbao,1327,Research & Development,10,3,Life Sciences,1,1332,4,Male,05/05/2004,91,2,5,Research Director,2,Married,40392,36720,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
EMP0001334,46,Yes,Travel_Rarely,Poland,Poznan,1360,Sales,10,3,Life Sciences,1,1334,3,Female,27/12/2018,64,3,3,Sales Executive,2,Married,41382,37620,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
EMP0001335,27,No,Travel_Frequently,Poland,Warsaw,1226,Research & Development,15,3,Life Sciences,1,1335,4,Female,21/02/2019,77,2,1,Research Scientist,1,Married,37323,33930,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
EMP0001338,28,No,Travel_Rarely,Spain,Valencia,1271,Sales,3,3,Medical,1,1338,2,Female,17/06/2025,78,3,1,Sales Representative,2,Married,38676,35160,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
EMP0001340,22,Yes,Travel_Rarely,United Kingdom,Edinburgh,424,Research & Development,7,1,Life Sciences,1,1340,4,Male,28/10/2025,75,3,1,Research Scientist,2,Single,12903,11730,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
EMP0001344,29,No,Travel_Rarely,Spain,Barcelona,642,Research & Development,7,3,Life Sciences,1,1344,4,Male,15/03/2023,59,3,1,Laboratory Technician,1,Single,19536,17760,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
EMP0001345,37,No,Travel_Rarely,Spain,Barcelona,849,Research & Development,7,4,Medical,1,1345,4,Male,17/12/2021,78,3,2,Research Scientist,1,Married,25839,23490,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
EMP0001346,35,No,Travel_Rarely,Germany,Munich,237,Research & Development,16,2,Other,1,1346,4,Female,15/11/2023,44,2,5,Manufacturing Director,2,Married,7227,6570,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
EMP0001349,40,No,Travel_Rarely,Poland,Warsaw,1233,Research & Development,1,4,Life Sciences,1,1349,1,Male,17/06/2007,98,3,4,Manager,1,Divorced,37521,34110,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
EMP0001353,44,No,Travel_Rarely,Germany,Hamburg,184,Research & Development,1,4,Life Sciences,1,1353,2,Male,13/07/2024,78,4,2,Healthcare Representative,1,Married,5610,5100,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
EMP0001354,34,Yes,Non-Travel,Spain,Valencia,1049,Research & Development,16,4,Technical Degree,1,1354,4,Male,14/12/2021,85,1,1,Research Scientist,1,Married,31911,29010,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
EMP0001356,36,No,Travel_Rarely,Italy,Turin,363,Sales,17,2,Marketing,1,1356,3,Male,24/04/2022,33,2,2,Sales Executive,2,Married,11055,10050,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
EMP0001357,41,No,Travel_Rarely,Netherlands,Utrecht,365,Sales,8,3,Marketing,1,1357,3,Female,03/08/2021,54,3,2,Sales Executive,2,Married,11121,10110,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
EMP0001358,42,No,Travel_Rarely,Germany,Hamburg,1514,Research & Development,6,3,Medical,1,1358,3,Male,05/09/2013,83,3,5,Research Director,1,Married,46068,41880,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
EMP0001366,29,Yes,Travel_Frequently,United Kingdom,Leeds,809,Sales,24,3,Technical Degree,1,1366,3,Male,10/10/2025,45,4,1,Sales Representative,1,Single,24618,22380,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
EMP0001368,27,No,Travel_Rarely,Netherlands,Rotterdam,1468,Research & Development,2,4,Technical Degree,1,1368,2,Male,17/10/2021,41,3,1,Research Scientist,2,Married,44682,40620,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
EMP0001371,47,No,Non-Travel,Poland,Wroclaw,1268,Research & Development,14,4,Technical Degree,1,1371,3,Male,14/10/2018,64,3,2,Research Scientist,2,Married,38577,35070,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
EMP0001372,56,No,Travel_Rarely,United Kingdom,Manchester,1565,Sales,11,5,Marketing,1,1372,4,Female,26/08/2026,89,2,2,Sales Executive,1,Married,47619,43290,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
EMP0001373,39,No,Travel_Rarely,Italy,Rome,940,Research & Development,9,2,Medical,1,1373,1,Male,21/03/2016,87,3,5,Manufacturing Director,1,Married,28611,26010,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
EMP0001374,38,No,Travel_Frequently,France,Marseille,1512,Research & Development,8,3,Medical,1,1374,4,Female,07/05/2006,58,2,2,Research Scientist,2,Divorced,46002,41820,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
EMP0001380,27,Yes,Travel_Frequently,France,Lyon,1450,Human Resources,22,3,Human Resources,1,1380,1,Female,04/08/2025,58,2,1,Human Resources,2,Married,44121,40110,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
EMP0001381,35,No,Travel_Rarely,United Kingdom,Birmingham,739,Sales,18,4,Medical,1,1381,2,Male,02/07/2021,71,3,2,Sales Executive,1,Married,22506,20460,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
EMP0001383,31,No,Non-Travel,Netherlands,Utrecht,1058,Research & Development,3,2,Medical,1,1383,3,Male,21/07/2022,48,3,1,Research Scientist,1,Divorced,32208,29280,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
EMP0001384,36,No,Non-Travel,Germany,Frankfurt,1465,Research & Development,9,4,Life Sciences,1,1384,1,Male,20/03/2021,66,4,1,Laboratory Technician,2,Married,44583,40530,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
EMP0001387,26,No,Travel_Rarely,Spain,Bilbao,170,Research & Development,1,3,Medical,1,1387,3,Male,16/09/2019,95,3,1,Laboratory Technician,1,Single,5181,4710,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
EMP0001388,29,No,Travel_Rarely,United Kingdom,London,147,Research & Development,1,3,Life Sciences,1,1388,1,Male,18/02/2021,89,3,2,Healthcare Representative,1,Married,4488,4080,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
EMP0001390,31,No,Travel_Frequently,Germany,Frankfurt,1220,Research & Development,1,3,Life Sciences,1,1390,4,Male,17/02/2016,48,1,2,Research Scientist,1,Married,37125,33750,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
EMP0001392,38,No,Travel_Rarely,United Kingdom,London,1523,Sales,1,3,Life Sciences,1,1392,1,Male,05/08/2025,59,2,1,Sales Representative,1,Single,46332,42120,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
EMP0001397,53,Yes,Travel_Rarely,Germany,Cologne,1267,Sales,24,4,Life Sciences,1,1397,1,Male,04/12/2024,66,3,3,Sales Executive,1,Single,38544,35040,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
EMP0001401,38,No,Travel_Frequently,United Kingdom,Leeds,1566,Human Resources,1,4,Other,1,1401,4,Male,13/12/2020,88,3,1,Human Resources,2,Married,47652,43320,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
EMP0001402,55,No,Travel_Rarely,United Kingdom,Edinburgh,205,Human Resources,26,4,Human Resources,1,1402,3,Male,19/06/2016,71,4,5,Manager,2,Married,6237,5670,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
EMP0001404,39,No,Travel_Rarely,Spain,Madrid,129,Sales,15,4,Marketing,1,1404,2,Male,08/06/2006,77,3,4,Sales Executive,1,Single,3927,3570,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
EMP0001407,54,No,Travel_Rarely,Italy,Naples,170,Research & Development,10,3,Medical,1,1407,3,Female,03/05/2021,77,3,5,Manufacturing Director,1,Single,5181,4710,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
EMP0001411,40,No,Travel_Rarely,United Kingdom,Birmingham,481,Sales,2,2,Marketing,1,1411,2,Female,19/09/2015,92,3,2,Sales Executive,2,Married,14652,13320,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
EMP0001412,25,No,Travel_Rarely,United Kingdom,Edinburgh,335,Human Resources,2,3,Human Resources,1,1412,3,Female,04/10/2024,82,3,1,Human Resources,2,Married,10197,9270,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2
EMP0001413,30,No,Travel_Rarely,Germany,Munich,988,Research & Development,1,2,Medical,1,1413,4,Male,14/12/2014,76,3,1,Laboratory Technician,2,Married,30063,27330,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7
EMP0001417,38,No,Travel_Rarely,United Kingdom,Edinburgh,1433,Sales,1,4,Life Sciences,1,1417,4,Male,17/05/2011,86,3,2,Sales Executive,2,Married,43593,39630,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
EMP0001420,42,No,Travel_Rarely,Netherlands,Utrecht,604,Research & Development,18,4,Life Sciences,1,1420,4,Male,04/07/2022,35,3,2,Research Scientist,1,Divorced,18381,16710,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2
EMP0001422,47,No,Non-Travel,France,Nice,1260,Research & Development,1,1,Medical,1,1422,3,Female,05/06/2013,98,3,5,Research Director,2,Married,38346,34860,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
EMP0001427,32,No,Travel_Rarely,United Kingdom,Birmingham,289,Research & Development,29,4,Life Sciences,1,1427,3,Female,13/12/2020,49,2,1,Laboratory Technician,2,Single,8811,8010,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
EMP0001429,32,No,Travel_Rarely,France,Toulouse,253,Sales,1,4,Medical,1,1429,2,Male,27/08/2024,68,2,1,Sales Representative,2,Married,7722,7020,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
EMP0001437,21,No,Travel_Rarely,Germany,Berlin,543,Sales,5,1,Medical,1,1437,3,Male,19/08/2024,58,3,1,Sales Representative,1,Single,16533,15030,1,Y,Yes,11,3,4,80,0,2,6,3,2,2,1,2
EMP0001439,23,Yes,Travel_Frequently,United Kingdom,Birmingham,692,Sales,9,3,Marketing,1,1439,4,Male,04/07/2025,33,3,1,Sales Representative,1,Married,21054,19140,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
EMP0001441,36,No,Travel_Frequently,Netherlands,Amsterdam,746,Research & Development,4,2,Life Sciences,1,1441,4,Female,01/12/2022,97,3,5,Manufacturing Director,2,Divorced,22704,20640,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
EMP0001446,41,No,Travel_Rarely,United Kingdom,Leeds,631,Research & Development,28,4,Life Sciences,1,1446,1,Female,17/05/2006,60,2,5,Manufacturing Director,2,Married,19206,17460,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
EMP0001449,41,No,Travel_Rarely,Netherlands,Utrecht,1008,Sales,3,3,Life Sciences,1,1449,3,Male,15/03/2021,57,2,2,Sales Executive,2,Divorced,30690,27900,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
EMP0001450,32,No,Travel_Rarely,Spain,Madrid,573,Research & Development,2,3,Technical Degree,1,1450,4,Male,02/07/2022,78,3,1,Research Scientist,1,Single,17457,15870,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
EMP0001460,29,No,Travel_Rarely,France,Toulouse,1494,Research & Development,13,2,Other,1,1460,4,Male,04/08/2022,46,2,2,Laboratory Technician,2,Married,45474,41340,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3
EMP0001461,29,No,Travel_Rarely,Germany,Frankfurt,507,Research & Development,28,4,Medical,1,1461,4,Female,18/11/2021,73,2,1,Research Scientist,1,Single,15444,14040,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
EMP0001462,50,Yes,Travel_Rarely,France,Toulouse,444,Sales,28,3,Marketing,1,1462,4,Male,09/01/2023,39,2,3,Sales Executive,1,Divorced,13530,12300,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
EMP0001464,31,No,Non-Travel,France,Marseille,352,Research & Development,5,3,Medical,1,1464,2,Male,10/09/2017,74,3,5,Manufacturing Director,1,Single,10725,9750,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7
EMP0001467,39,No,Travel_Rarely,Poland,Wroclaw,664,Research & Development,6,1,Medical,1,1467,4,Male,02/04/2019,42,2,3,Healthcare Representative,1,Married,20229,18390,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
EMP0001468,27,No,Travel_Rarely,Germany,Hamburg,168,Research & Development,4,3,Life Sciences,1,1468,2,Male,24/01/2020,87,4,5,Manufacturing Director,2,Married,5115,4650,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
EMP0001469,49,No,Travel_Frequently,Italy,Venice,1109,Sales,2,3,Medical,1,1469,4,Male,01/01/2017,63,2,2,Sales Executive,2,Married,33759,30690,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
EMP0001471,23,No,Non-Travel,France,Marseille,1747,Operations,2,3,Operations Management,1,1471,1,Female,24/05/2025,71,2,5,Operations Director,2,Single,53168,48335,1,Y,No,12,4,2,80,1,5,1,4,1,0,0,1
EMP0001472,27,No,Travel_Rarely,United Kingdom,London,1770,Operations,1,4,Logistics Management,1,1472,3,Female,17/10/2023,50,1,3,Logistics,2,Married,53853,48958,9,Y,Yes,13,4,4,80,3,9,1,4,3,0,0,0
