employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0000113,54,No,Non-Travel,Netherlands,Utrecht,154,Human Resources ,26,3,Human Resources,1,113,4,Female,16/12/2021,30,4,4,Manager,4,Single,4686,4260,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4
EMP0000114,24,No,Travel_Rarely,Italy,Turin,1222,Research & Development,18,1,Life Sciences,1,114,2,Male,26/05/2021,52,3,1,Laboratory Technician,3,Married,25000,33810,0,Y,No,12,3,3,80,1,1,2,3,1,3,1,2
EMP0000115,34,No,Travel_Rarely,France,Marseille,1118,Research & Development,6,4,Life Sciences,1,115,3,Female,02/07/2025,45,2,2,Research Scientist,2,Divorced,34023,30930,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
EMP0000116,37,No,Travel_Rarely,Italy,Milan,1289,Sales ,3,3,Life Sciences,1,116,3,Male,05/05/2021,87,3,3,Sales Executive,4,Single,39237,35670,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3
EMP0000117,34,No,Travel_Rarely,Italy,Turin,1468,Research & Development,5,3,Medical,1,117,3,Female,12/05/2015,45,2,3,Manager,1,Single,44682,40620,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8
EMP0000118,36,No,Travel_Frequently,United Kingdom,Leeds,1591,Sales ,11,2,Technical Degree,1,118,2,Female,04/07/2017,92,3,3,Sales Executive,4,Married,48411,44010,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8
EMP0000119,36,No,Travel_Rarely,Italy,Turin,1000,Research & Development,3,2,Life Sciences,1,119,1,Female,02/04/2025,39,3,1,Laboratory Technician,4,Divorced,30426,27660,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0
EMP0000120,43,No,Travel_Frequently,France,Marseille,427,SALES,26,2,Life Sciences,1,120,3,Male,06/03/2001,92,3,4,Manager,4,Married,13002,11820,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12
EMP0000121,30,No,Travel_Frequently,Italy,Venice,1423,Research & Development ,23,3,Life Sciences,1,121,1,Male,08/09/2016,96,1,1,Research Scientist,3,Divorced,43296,39360,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9
EMP0000122,33,No,Non-Travel,Italy,Naples,813,Sales ,22,2,Marketing,1,122,3,Male,24/10/2019,95,3,2,Sales Executive,2,Married,24750,22500,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
EMP0000123,56,Yes,Travel_Rarely,Germany,Berlin,478,Research & Development,14,4,Life Sciences,1,123,2,Female,12/06/2021,72,3,1,Research Scientist,2,Married,14553,13230,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3
EMP0000124,51,No,Travel_Rarely,United Kingdom,Birmingham,742,Research & Development ,6,3,Life Sciences,1,124,1,Male,16/12/2006,51,3,5,Research Director,3,Single,22572,20520,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
EMP0000125,31,Yes,Travel_Rarely,United Kingdom,London,270,sales,6,4,Life Sciences,1,125,2,Male,09/04/2019,76,1,2,Sales Executive,3,Married,8217,7470,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7
EMP0000126,26,No,Travel_Rarely,Germany,Munich,912,Research & Development,6,3,Other,1,126,3,Female,22/11/2021,46,2,1,Research Scientist,2,Married,27753,25230,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
EMP0000127,58,Yes,Travel_Rarely,Italy,Venice,159,Research & Development,23,4,Medical,1,127,4,Female,01/10/1986,94,3,3,Healthcare Representative,4,Married,4851,4410,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6
EMP0000128,19,Yes,Travel_Rarely,Italy,Turin,572,S_ales,22,1,Marketing,1,128,4,Male,03/08/2026,50,3,1,Sales Representative,3,Single,17424,15840,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0
EMP0000129,22,No,Travel_Rarely,United Kingdom,Edinburgh,644,Research & Development,2,1,Technical Degree,1,129,3,Male,06/09/2024,100,3,1,Laboratory Technician,4,Married,19602,17820,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1
EMP0000130,49,No,Travel_Rarely,France,Marseille,509,Research & Development,20,4,Medical,1,130,3,Female,09/06/2011,96,3,5,Manufacturing Director,1,Married,15510,14100,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
EMP0000131,43,No,Travel_Frequently,Germany,Hamburg,1038,Research & Development,28,3,Medical,1,131,2,Female,02/02/2023,72,4,1,Research Scientist,3,Single,31581,28710,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2
EMP0000132,50,No,Travel_Frequently,United Kingdom,Birmingham,877,SALES,12,3,Marketing,1,132,3,Female,20/11/2024,77,3,3,Sales Executive,4,Single,26697,24270,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
EMP0000133,31,Yes,Travel_Rarely,United Kingdom,Birmingham,587,SALES ,20,3,Life Sciences,1,133,2,Female,06/08/2024,71,1,2,Sales Executive,3,Married,17886,16260,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2
EMP0000134,41,No,Travel_Rarely,Germany,Hamburg,870,SALES,9,1,Life Sciences,1,134,3,Male,14/06/2017,96,3,3,Sales Executive,3,Divorced,26466,24060,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7
EMP0000135,26,No,Travel_Rarely,Netherlands,The Hague,1469,Human Resources,25,1,Life Sciences,1,135,3,Female,18/12/2018,61,3,1,Human Resources,3,Married,44715,40650,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
EMP0000136,36,No,Travel_Rarely,Germany,Hamburg,234,Research & Development,6,2,Medical,1,136,2,Male,10/04/2023,84,3,5,Manufacturing Director,2,Divorced,7128,6480,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1
EMP0000137,51,Yes,Travel_Frequently,France,Marseille,1247,Research & Development,8,4,Life Sciences,1,137,1,Male,15/06/2022,53,1,5,Manufacturing Director,4,Single,37950,34500,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3
EMP0000138,39,No,Travel_Rarely,Spain,Seville,1441,S_ales,4,4,Life Sciences,1,138,4,Female,17/06/2011,47,2,2,Sales Executive,3,Married,43857,39870,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
EMP0000139,25,No,Travel_Rarely,Germany,Cologne,1040,sales,28,3,Life Sciences,1,139,1,Male,14/11/2024,41,2,2,Sales Executive,3,Married,31647,28770,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2
EMP0000140,30,No,Travel_Rarely,Poland,Krakow,1345,Human Resources,9,3,Human Resources,1,140,3,Male,04/03/2015,48,3,2,Human Resources,4,Married,40920,37200,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7
EMP0000141,32,Yes,Travel_Rarely,Netherlands,Eindhoven,1120,Research & Development,9,3,Medical,1,141,1,Female,08/03/2021,41,3,1,Laboratory Technician,1,Single,34089,30990,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4
EMP0000142,45,No,Travel_Rarely,Germany,Hamburg,1427,Research & Development,29,3,Medical,1,142,3,Male,20/07/2020,83,3,1,Research Scientist,4,Single,43428,39480,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3
EMP0000143,38,No,Travel_Rarely,France,Nice,394,Research & Development,3,5,Technical Degree,1,143,4,Female,25/10/2023,32,3,2,Research Scientist,3,Single,12012,10920,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
EMP0000144,30,No,Travel_Rarely,Germany,Hamburg,475,Research & Development,18,3,Life Sciences,1,144,1,Female,02/01/2021,75,3,1,Research Scientist,3,Single,14454,13140,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4
EMP0000145,32,No,Travel_Frequently,Germany,Berlin,747,sales,9,2,Medical,1,145,4,Male,07/06/2018,35,1,2,Sales Executive,4,Divorced,22737,20670,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7
EMP0000146,30,No,Travel_Rarely,United Kingdom,Manchester,218,Research & Development,5,3,Technical Degree,1,146,4,Female,08/04/2023,84,3,1,Research Scientist,1,Divorced,6633,6030,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2
EMP0000147,30,No,Travel_Rarely,France,Marseille,1548,Research & Development,2,1,Medical,1,147,2,Male,28/05/2021,35,2,1,Laboratory Technician,4,Single,47091,42810,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
EMP0000148,41,No,Travel_Frequently,France,Marseille,929,Research & Development,10,3,Life Sciences,1,148,4,Male,03/07/2019,91,2,4,Manager,1,Divorced,28281,25710,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
EMP0000149,41,No,Travel_Rarely,United Kingdom,Manchester,1012,Research & Development,9,4,Life Sciences,1,149,3,Male,11/05/2021,94,3,1,Laboratory Technician,1,Married,30789,27990,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
EMP0000150,19,No,Travel_Rarely,Germany,Berlin,1281,Research & Development,3,1,Medical,1,150,2,Female,17/11/2025,79,3,1,Laboratory Technician,2,Single,38973,35430,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
EMP0000151,40,No,Travel_Frequently,Netherlands,Amsterdam,1513,Research & Development,26,3,Medical,1,151,2,Female,02/07/2006,54,3,2,Research Scientist,2,Divorced,46035,41850,1,Y,No,11,3,1,80,1,20,2,3,50,7,2,13
EMP0000152,35,No,Travel_Rarely,United Kingdom,Manchester,718,SALES,1,5,Marketing,1,152,3,Male,14/09/2016,94,3,3,Sales Executive,2,Married,21846,19860,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
EMP0000153,53,No,Travel_Rarely,United Kingdom,Leeds,1557,Sales ,6,2,Marketing,1,153,2,Male,06/09/2019,34,3,2,Sales Representative,3,Married,47388,43080,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5
EMP0000154,45,No,Travel_Rarely,France,Nice,210,Research & Development,9,3,Life Sciences,1,154,2,Male,13/09/2009,60,3,2,Laboratory Technician,2,Divorced,6402,5820,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
EMP0000155,32,No,Travel_Frequently,Poland,Wroclaw,1049,sales,8,3,Marketing,1,155,2,Female,20/07/2017,43,3,3,Sales Executive,4,Single,31911,29010,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
EMP0000156,29,No,Non-Travel,United Kingdom,Edinburgh,1622,Research & Development,1,1,Technical Degree,1,156,4,Male,23/05/2016,41,3,5,Manufacturing Director,3,Married,49368,44880,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
EMP0000157,51,No,Travel_Rarely,Spain,Bilbao,1268,Research & Development ,7,4,Medical,1,157,2,Male,20/08/2025,34,2,5,Manufacturing Director,3,Married,38577,35070,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0
EMP0000158,58,No,Travel_Rarely,Spain,Bilbao,1242,Research & Development,9,3,Medical,1,158,2,Female,18/02/2025,75,2,1,Research Scientist,2,Married,37785,34350,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0
EMP0000159,40,No,Travel_Rarely,United Kingdom,Birmingham,683,Sales ,4,4,Marketing,1,159,3,Male,18/01/2014,67,2,3,Sales Executive,4,Married,20790,18900,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
EMP0000160,34,No,Travel_Frequently,Spain,Seville,328,S_ales,2,4,Marketing,1,160,3,Female,10/03/2022,75,3,1,Sales Representative,3,Married,9999,9090,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
EMP0000161,22,No,Travel_Rarely,Germany,Hamburg,1362,Research & Development,19,1,Medical,1,161,3,Male,01/08/2024,80,3,1,Research Scientist,4,Married,41448,37680,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
EMP0000162,27,No,Non-Travel,France,Paris,749,Research & Development,9,3,Medical,1,162,4,Male,03/08/2024,57,3,1,Research Scientist,2,Divorced,22803,20730,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
EMP0000163,28,No,Travel_Rarely,France,Marseille,477,Research & Development,21,3,Medical,1,163,3,Male,27/07/2021,42,3,1,Research Scientist,4,Married,14520,13200,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
EMP0000164,57,No,Travel_Rarely,France,Marseille,362,Research & Development,24,2,Life Sciences,1,164,3,Male,19/04/2021,83,4,3,Healthcare Representative,4,Divorced,11022,10020,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4
EMP0000165,27,No,Non-Travel,United Kingdom,Manchester,1572,Research & Development,3,3,Medical,1,165,3,Male,10/08/2025,79,2,1,Research Scientist,3,Divorced,47850,43500,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
EMP0000166,50,No,Travel_Rarely,Italy,Rome,1575,Research & Development,11,3,Life Sciences,1,166,3,Female,16/12/2021,53,3,5,Manager,2,Single,47916,43560,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4
EMP0000167,41,No,Travel_Rarely,Germany,Frankfurt,504,Research & Development,14,3,Life Sciences,1,167,1,Male,15/11/2017,56,3,1,Research Scientist,3,Divorced,15345,13950,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8
EMP0000168,30,No,Travel_Rarely,United Kingdom,London,1452,Sales ,5,3,Life Sciences,1,168,2,Female,19/09/2016,41,3,3,Sales Executive,4,Married,44187,40170,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
EMP0000169,38,No,Travel_Rarely,United Kingdom,Birmingham,761,SALES ,1,4,Life Sciences,1,169,1,Female,06/12/2018,59,2,2,Sales Executive,4,Single,23166,21060,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7
EMP0000170,32,No,Travel_Rarely,France,Nice,130,Research & Development,6,5,Life Sciences,1,170,3,Male,16/11/2021,43,3,1,Research Scientist,3,Single,3960,3600,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
EMP0000171,27,No,Travel_Rarely,Spain,Valencia,1255,Research & Development,17,3,Technical Degree,1,171,3,Male,03/06/2021,51,3,1,Research Scientist,2,Married,38181,34710,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
EMP0000172,19,Yes,Travel_Frequently,United Kingdom,London,653,SALES,1,1,Technical Degree,1,172,3,Female,05/09/2026,100,1,1,Sales Representative,1,Single,19866,18060,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0
EMP0000173,36,No,Travel_Frequently,France,Lyon,1605,Research & Development ,3,2,Medical,1,173,4,Male,01/07/2018,30,3,1,Laboratory Technician,2,Single,48840,44400,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
EMP0000174,30,No,Non-Travel,United Kingdom,Birmingham,120,Research & Development,9,3,Medical,1,174,3,Male,16/11/2014,66,3,2,Laboratory Technician,1,Divorced,3663,3330,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
EMP0000175,45,No,Travel_Rarely,France,Toulouse,1375,S_ales,4,2,Life Sciences,1,175,3,Female,03/07/2021,30,3,2,Sales Executive,1,Divorced,41844,38040,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
EMP0000176,56,No,Travel_Rarely,United Kingdom,London,773,Research & Development,8,3,Life Sciences,1,176,3,Female,14/09/2024,67,3,1,Research Scientist,1,Divorced,,21390,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
EMP0000177,33,No,Travel_Rarely,Spain,Madrid,145,Research & Development,2,3,Life Sciences,1,177,3,Male,17/02/2023,90,3,1,Research Scientist,4,Single,4422,4020,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
EMP0000178,19,Yes,Travel_Rarely,Germany,Frankfurt,328,Research & Development,2,3,Life Sciences,1,178,2,Male,08/09/2025,47,2,1,Laboratory Technician,4,Single,9999,9090,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0
EMP0000179,46,No,Travel_Rarely,Netherlands,Utrecht,570,S_ales,1,2,Marketing,1,179,2,Female,13/02/2002,92,3,3,Sales Executive,1,Divorced,17358,15780,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
EMP0000180,38,No,Travel_Rarely,United Kingdom,Birmingham,1497,Research & Development,9,2,Life Sciences,1,180,3,Female,09/04/2024,75,3,1,Laboratory Technician,4,Single,45540,41400,1,Y,No,12,3,3,80,0,,3,3,2,2,2,1
EMP0000181,31,No,Travel_Rarely,Germany,Frankfurt,151,Research & Development,12,1,Medical,1,181,3,Female,17/08/2022,95,3,1,Research Scientist,4,Married,4620,4200,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2
EMP0000182,34,No,Travel_Rarely,United Kingdom,Leeds,682,Research & Development,27,2,Medical,1,182,4,Female,02/03/2023,95,3,1,Research Scientist,2,Single,20757,18870,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2
EMP0000183,41,Yes,Travel_Rarely,Netherlands,Amsterdam,1471,SALES,20,2,Marketing,1,183,2,Female,17/01/2022,70,3,1,Sales Representative,2,Single,44748,40680,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
EMP0000184,50,No,Travel_Rarely,Italy,Rome,355,Research & Development,1,3,Medical,1,184,3,Male,01/03/2023,86,2,1,Laboratory Technician,3,Married,25000,9840,2,Y,No,15,3,4,80,1,1,2,2,1,2,0,2
EMP0000185,53,No,Travel_Rarely,Germany,Cologne,1175,Research & Development,13,2,Medical,1,185,4,Female,02/11/2022,57,4,5,Manufacturing Director,1,Divorced,35772,32520,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3
EMP0000186,33,No,Travel_Rarely,France,Marseille,1009,Research & Development,14,3,Medical,1,186,4,Female,21/08/2018,72,3,1,Research Scientist,2,Married,,27930,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
EMP0000187,40,No,Travel_Rarely,Italy,Rome,1072,Research & Development,4,1,Medical,1,187,4,Female,08/05/2006,46,3,5,Manager,3,Married,32637,29670,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
EMP0000188,55,No,Travel_Rarely,France,Lyon,750,Research & Development ,14,4,Medical,1,188,3,Male,19/01/2002,61,4,5,Research Director,2,Single,22836,20760,8,Y,No,11,3,4,80,0,,3,3,24,15,2,15
EMP0000189,34,No,Travel_Frequently,France,Paris,1159,Research & Development ,2,1,Life Sciences,1,189,4,Male,05/01/2016,45,2,5,Manufacturing Director,3,Married,35277,32070,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9
EMP0000190,51,No,Travel_Rarely,United Kingdom,London,339,Research & Development,3,3,Medical,1,190,4,Female,08/11/2019,98,3,4,Healthcare Representative,2,Single,10329,9390,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
EMP0000191,52,No,Travel_Rarely,United Kingdom,Leeds,758,Research & Development,1,4,Life Sciences,1,191,3,Male,28/08/1993,65,2,5,Manager,3,Married,23067,20970,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
EMP0000192,27,No,Travel_Rarely,Italy,Rome,969,Research & Development,9,3,Medical,1,192,4,Female,25/06/2019,99,3,1,Research Scientist,2,Single,29502,26820,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
EMP0000193,35,Yes,Travel_Rarely,Netherlands,Amsterdam,603,Research & Development ,23,2,Life Sciences,1,193,2,Male,01/09/2025,50,2,5,Manufacturing Director,3,Married,18348,16680,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
EMP0000194,43,No,Non-Travel,France,Lyon,1457,Research & Development,7,3,Medical,1,194,4,Male,03/01/2021,37,4,1,Research Scientist,4,Divorced,44352,40320,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2
EMP0000195,45,No,Non-Travel,Germany,Berlin,1296,Research & Development,2,2,Medical,1,195,1,Male,15/07/2006,65,2,4,Manager,4,Married,39435,35850,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
EMP0000196,37,No,Travel_Rarely,Germany,Munich,314,Research & Development,21,3,Life Sciences,1,196,2,Male,22/09/2018,65,4,1,Research Scientist,1,Married,9570,8700,1,Y,Yes,12,3,1,80,1,,3,2,8,7,1,7
EMP0000197,35,No,Travel_Frequently,Spain,Barcelona,149,Research & Development ,2,3,Medical,1,197,2,Female,25/01/2020,37,3,2,Laboratory Technician,2,Single,4554,4140,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
EMP0000198,42,No,Non-Travel,Italy,Turin,1004,Research & Development,21,2,Medical,1,198,3,Female,09/10/2021,36,3,5,Manufacturing Director,3,Divorced,30558,27780,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
EMP0000199,38,No,Travel_Rarely,Italy,Venice,1367,Research & Development,2,4,Life Sciences,1,199,4,Male,10/01/2025,88,3,5,Manufacturing Director,3,Married,41613,37830,9,Y,No,14,3,2,80,0,,3,3,1,0,0,0
EMP0000200,38,No,Travel_Rarely,Spain,Seville,1175,Research & Development,29,3,Technical Degree,1,200,4,Male,08/03/2019,54,3,5,Manufacturing Director,4,Married,35772,32520,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
EMP0000201,27,No,Travel_Frequently,France,Paris,512,Research & Development ,1,1,Technical Degree,1,201,3,Male,14/04/2024,60,2,5,Manufacturing Director,1,Married,15576,14160,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
EMP0000202,49,No,Non-Travel,United Kingdom,London,1086,Research & Development,18,4,Life Sciences,1,202,4,Male,02/11/2019,92,3,5,Manufacturing Director,4,Divorced,,30060,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
EMP0000203,34,No,Travel_Frequently,United Kingdom,Birmingham,952,Research & Development,10,4,Medical,1,203,4,Male,16/05/2021,43,3,1,Research Scientist,3,Divorced,434610,26340,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
EMP0000204,40,No,Travel_Rarely,Italy,Venice,981,Research & Development ,19,2,Medical,1,204,3,Male,09/10/2019,99,3,2,Laboratory Technician,4,Married,447975,27150,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
EMP0000205,38,Yes,Travel_Rarely,France,Nice,1280,Research & Development,29,1,Medical,1,205,2,Male,28/01/2025,70,3,2,Healthcare Representative,1,Married,38940,35400,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
EMP0000206,29,Yes,Travel_Rarely,United Kingdom,London,131,Sales ,27,3,Marketing,1,206,2,Female,20/06/2016,35,3,3,Sales Executive,4,Married,3993,3630,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9
EMP0000207,22,No,Travel_Rarely,United Kingdom,London,1232,Research & Development,5,3,Life Sciences,1,207,4,Male,16/11/2022,60,4,1,Research Scientist,,Divorced,37488,34080,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2
EMP0000208,36,No,Travel_Frequently,France,Toulouse,688,Research & Development,18,1,Medical,1,208,2,Female,08/05/2018,73,3,1,Laboratory Technician,4,Single,20955,19050,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
EMP0000209,40,No,Non-Travel,United Kingdom,Edinburgh,1248,Research & Development,9,5,Life Sciences,1,209,4,Male,04/11/2023,63,2,2,Healthcare Representative,4,Married,37983,34530,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
EMP0000210,46,No,Travel_Rarely,United Kingdom,Birmingham,698,Research & Development,1,4,Medical,1,210,4,Male,28/10/2022,97,3,3,Healthcare Representative,1,Divorced,21252,19320,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3
EMP0000211,32,Yes,Travel_Rarely,France,Marseille,1133,S_ales,4,4,Medical,1,211,4,Male,03/12/2012,32,1,3,Sales Executive,4,Married,34485,31350,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8
EMP0000212,30,No,Non-Travel,Spain,Bilbao,899,Research & Development ,1,1,Life Sciences,1,212,3,Male,25/08/2015,88,2,5,Manufacturing Director,,Single,27357,24870,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8
EMP0000213,27,No,Travel_Frequently,France,Nice,1347,sales,20,3,Life Sciences,1,213,4,Female,16/05/2019,90,3,2,Sales Executive,3,Single,40986,37260,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
EMP0000214,51,No,Travel_Rarely,United Kingdom,Leeds,1593,Research & Development ,8,4,Life Sciences,1,214,2,Male,25/07/2016,81,2,5,Research Director,,Married,48477,44070,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
EMP0000215,30,Yes,Travel_Rarely,Spain,Valencia,1090,Research & Development ,3,3,Technical Degree,1,215,4,Female,17/10/2021,88,3,1,Research Scientist,1,Single,25000,30150,5,Y,Yes,11,3,3,80,0,1,5,3,1,2,0,4
EMP0000216,41,No,Travel_Rarely,United Kingdom,Birmingham,971,Sales ,6,3,Life Sciences,1,216,4,Female,09/08/2025,75,3,3,Manager,4,Single,29568,26880,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
EMP0000217,30,Yes,Travel_Frequently,Germany,Cologne,362,sales,26,4,Marketing,1,217,3,Female,04/05/2020,52,2,2,Sales Executive,,Single,11022,10020,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1
EMP0000218,29,Yes,Travel_Rarely,Spain,Bilbao,1076,Research & Development,1,3,Technical Degree,1,218,3,Male,08/08/2020,85,3,1,Research Scientist,3,Single,32736,29760,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
EMP0000219,45,No,Non-Travel,France,Marseille,1141,SALES,6,3,Medical,1,219,4,Female,07/05/2007,57,2,3,Sales Executive,4,Single,34716,31560,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
EMP0000220,54,No,Travel_Rarely,Italy,Venice,1244,SALES,3,3,Marketing,1,220,4,Female,02/09/2020,52,3,2,Sales Executive,1,Married,37851,34410,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5
EMP0000221,36,No,Travel_Rarely,France,Marseille,1514,Research & Development,5,2,Life Sciences,1,221,4,Male,25/05/2013,62,3,2,Laboratory Technician,2,Single,46068,41880,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
EMP0000222,33,No,Travel_Rarely,France,Nice,159,Research & Development,4,4,Medical,1,222,3,Female,21/08/2023,47,2,1,Research Scientist,2,Married,4851,4410,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
EMP0000223,37,No,Travel_Frequently,United Kingdom,London,719,Research & Development,11,3,Other,1,223,2,Male,23/03/2016,47,3,5,Research Director,4,Divorced,21879,19890,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
EMP0000224,38,No,Travel_Rarely,Germany,Cologne,129,Sales ,3,3,Life Sciences,1,224,1,Male,04/08/2010,76,3,3,Sales Executive,3,Divorced,,3570,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
EMP0000225,31,No,Non-Travel,Germany,Frankfurt,1062,Research & Development,1,4,Medical,1,225,3,Male,06/05/2021,90,1,5,Manufacturing Director,3,Married,32307,29370,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
EMP0000226,59,No,Travel_Rarely,United Kingdom,Edinburgh,154,Research & Development,3,3,Life Sciences,1,226,3,Male,11/06/2025,70,2,1,Research Scientist,4,Married,4686,4260,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
EMP0000227,37,No,Travel_Frequently,Poland,Lodz,346,SALES ,4,4,Marketing,1,227,1,Male,28/05/2017,41,3,1,Sales Representative,4,Divorced,10527,9570,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8
